Congress,Name,State or Territory,Party,Service,url,img,Footnote
109th (2005-2007),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
110th (2007-2009),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
111th (2009-2011),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
112th (2011-2013),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
113th (2013-2015),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
114th (2015-2017),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
115th (2017-2019),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
116th (2019-2021),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
117th (2021-2023),"JACKSON LEE, Sheila",TX,Democrat,House,https://history.house.gov/People/Detail/15730,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000032.jpg,
104th (1995-1997),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,"Juanita Millender-McDonald was elected on March 26, 1996, by special election, to fill the vacancy caused by the resignation of Walter R. Tucker III."
105th (1997-1999),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,
106th (1999-2001),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,
107th (2001-2003),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,
108th (2003-2005),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,
109th (2005-2007),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,
110th (2007-2009),"MILLENDER-MCDONALD, Juanita",CA,Democrat,House,https://history.house.gov/People/Detail/18225,https://historycms2.house.gov/uploadedImages/People/Listing/M/M000714.jpg,"Juanita Millender-McDonald died on April 21, 2007, and was succeeded in a special election by Laura Richardson on August 21, 2007."
104th (1995-1997),"WATTS, Julius Caesar, Jr. (J. C.)",OK,Republican,House,https://history.house.gov/People/Detail/23468,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000210.jpg,
105th (1997-1999),"WATTS, Julius Caesar, Jr. (J. C.)",OK,Republican,House,https://history.house.gov/People/Detail/23468,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000210.jpg,
106th (1999-2001),"WATTS, Julius Caesar, Jr. (J. C.)",OK,Republican,House,https://history.house.gov/People/Detail/23468,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000210.jpg,
107th (2001-2003),"WATTS, Julius Caesar, Jr. (J. C.)",OK,Republican,House,https://history.house.gov/People/Detail/23468,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000210.jpg,
105th (1997-1999),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,
106th (1999-2001),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,
107th (2001-2003),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,
108th (2003-2005),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,
109th (2005-2007),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,
110th (2007-2009),"CARSON, Julia May",IN,Democrat,House,https://history.house.gov/People/Detail/10693,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000191.jpg,"Julia May Carson died on December 15, 2007, and was succeeded in a special election by her grandson André Carson on March 11, 2008."
105th (1997-1999),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,Donna M. Christensen served under the name Donna Christian-Green in the 105th and 106th Congresses (1997–2001).
106th (1999-2001),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
107th (2001-2003),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
108th (2003-2005),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
109th (2005-2007),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
110th (2007-2009),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
111th (2009-2011),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
112th (2011-2013),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
113th (2013-2015),"CHRISTENSEN, Donna Marie",VI,Democrat,House,https://history.house.gov/People/Detail/10930,https://historycms2.house.gov/uploadedImages/People/Listing/C/C000380.jpg,
105th (1997-1999),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
106th (1999-2001),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
107th (2001-2003),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
108th (2003-2005),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
109th (2005-2007),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
110th (2007-2009),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
111th (2009-2011),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
112th (2011-2013),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
113th (2013-2015),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
114th (2015-2017),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
115th (2017-2019),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
116th (2019-2021),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
117th (2021-2023),"DAVIS, Danny K.",IL,Democrat,House,https://history.house.gov/People/Detail/11949,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000096.jpg,
105th (1997-1999),"FORD, Harold, Jr.",TN,Democrat,House,https://history.house.gov/People/Detail/13305,https://historycms2.house.gov/uploadedImages/People/Listing/F/F000262.jpg,
106th (1999-2001),"FORD, Harold, Jr.",TN,Democrat,House,https://history.house.gov/People/Detail/13305,https://historycms2.house.gov/uploadedImages/People/Listing/F/F000262.jpg,
107th (2001-2003),"FORD, Harold, Jr.",TN,Democrat,House,https://history.house.gov/People/Detail/13305,https://historycms2.house.gov/uploadedImages/People/Listing/F/F000262.jpg,
108th (2003-2005),"FORD, Harold, Jr.",TN,Democrat,House,https://history.house.gov/People/Detail/13305,https://historycms2.house.gov/uploadedImages/People/Listing/F/F000262.jpg,
109th (2005-2007),"FORD, Harold, Jr.",TN,Democrat,House,https://history.house.gov/People/Detail/13305,https://historycms2.house.gov/uploadedImages/People/Listing/F/F000262.jpg,
105th (1997-1999),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
106th (1999-2001),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
107th (2001-2003),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
108th (2003-2005),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
109th (2005-2007),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
110th (2007-2009),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
111th (2009-2011),"KILPATRICK, Carolyn Cheeks",MI,Democrat,House,https://history.house.gov/People/Detail/16302,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000180.jpg,
105th (1997-1999),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,"Barbara Lee was elected on April 7, 1998, by special election, to fill the vacancy caused by the resignation of Ronald V. Dellums."
106th (1999-2001),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
107th (2001-2003),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
108th (2003-2005),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
109th (2005-2007),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
110th (2007-2009),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
111th (2009-2011),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
112th (2011-2013),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
113th (2013-2015),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
114th (2015-2017),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
115th (2017-2019),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
116th (2019-2021),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
117th (2021-2023),"LEE, Barbara",CA,Democrat,House,https://history.house.gov/People/Detail/17282,https://historycms2.house.gov/assets/37490.jpg?sz=310,
105th (1997-1999),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
106th (1999-2001),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
107th (2001-2003),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
108th (2003-2005),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
109th (2005-2007),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
110th (2007-2009),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
111th (2009-2011),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
112th (2011-2013),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
113th (2013-2015),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
114th (2015-2017),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
115th (2017-2019),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
116th (2019-2021),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
117th (2021-2023),"MEEKS, Gregory W.",NY,Democrat,House,https://history.house.gov/People/Detail/18747,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001137.jpg,
106th (1999-2001),"JONES, Stephanie Tubbs",OH,Democrat,House,https://history.house.gov/People/Detail/16057,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000284.jpg,
107th (2001-2003),"JONES, Stephanie Tubbs",OH,Democrat,House,https://history.house.gov/People/Detail/16057,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000284.jpg,
108th (2003-2005),"JONES, Stephanie Tubbs",OH,Democrat,House,https://history.house.gov/People/Detail/16057,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000284.jpg,
109th (2005-2007),"JONES, Stephanie Tubbs",OH,Democrat,House,https://history.house.gov/People/Detail/16057,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000284.jpg,
110th (2007-2009),"JONES, Stephanie Tubbs",OH,Democrat,House,https://history.house.gov/People/Detail/16057,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000284.jpg,"Stephanie Tubbs Jones died on August 20, 2008, and was succeeded in a special election by Marcia L. Fudge on November 18, 2008."
